2|12008|228|1998-02-28|6|37|182|626.08|
2|12008|232|1998-02-28|8|37|222|763.68|
2|12008|237|1998-03-31|6|36|5076|18121.32|
2|12008|240|1998-03-31|8|37|355|1267.35|
2|12008|241|1998-01-31|8|37|218|749.92|
2|12008|251|1998-03-31|8|36|174|621.18|
2|12008|258|1998-03-31|8|36|6878|24554.46|
2|12008|259|1998-03-31|8|37|1170|4176.9|
2|12008|263|1998-03-31|6|36|5645|20152.65|
2|12008|264|1998-03-31|6|36|2911|10392.27|
2|12008|266|1998-03-31|8|36|9065|32362.05|
2|12008|267|1998-01-31|6|37|178|612.32|
2|12008|274|1998-03-31|8|36|6960|24847.2|
2|12008|276|1998-02-28|6|37|363|1248.72|
2|12008|286|1998-03-31|6|36|7277|25978.89|
2|12008|288|1998-03-31|6|37|1238|4419.66|
2|12008|289|1998-03-31|8|36|4585|16368.45|
2|12008|296|1998-03-31|6|37|548|1956.36|
2|12008|305|1998-03-31|8|37|780|2784.6|
2|12008|308|1998-03-31|8|36|1305|4658.85|
2|12008|314|1998-02-28|8|37|218|749.92|
2|12008|314|1998-03-31|8|37|221|788.97|
2|12008|323|1998-01-31|6|37|552|1898.88|
2|12008|324|1998-01-31|6|37|356|1224.64|
2|12008|325|1998-03-31|6|36|2538|9060.66|
2|12008|328|1998-01-31|8|37|593|2039.92|
2|12008|330|1998-01-31|8|37|1204|4141.76|
2|12008|330|1998-03-31|6|36|14459|51618.63|
2|12008|332|1998-03-31|8|36|1321|4715.97|
2|12008|334|1998-03-31|6|36|5426|19370.82|
2|12008|335|1998-02-28|8|37|1168|4017.92|
2|12008|335|1998-03-31|8|37|1180|4212.6|
2|12008|346|1998-02-28|6|37|1213|4172.72|
2|12008|350|1998-03-31|6|36|847|3023.79|
2|12008|351|1998-03-31|8|36|220|785.4|
2|12008|355|1998-02-28|6|37|473|1627.12|
2|12008|357|1998-03-31|8|37|138|492.66|
2|12008|359|1998-02-28|8|37|1146|3942.24|
2|12008|362|1998-03-31|6|37|956|3412.92|
2|12008|363|1998-03-31|6|36|2163|7721.91|
2|12008|364|1998-01-31|6|37|1188|4086.72|
2|12008|369|1998-03-31|8|36|1101|3930.57|
2|12008|370|1998-03-31|8|37|221|788.97|
2|12008|374|1998-03-31|6|37|363|1295.91|
2|12008|376|1998-03-31|8|37|184|656.88|
2|12008|379|1998-03-31|6|37|431|1538.67|
2|12008|389|1998-03-31|6|37|127|453.39|
2|12008|392|1998-01-31|8|37|213|732.72|
2|12008|409|1998-01-31|6|37|558|1919.52|
2|12008|409|1998-02-28|6|37|575|1978|
2|12008|409|1998-03-31|6|36|3425|12227.25|
2|12008|409|1998-03-31|6|37|580|2070.6|
2|12008|411|1998-03-31|6|37|906|3234.42|
2|12008|412|1998-02-28|8|37|764|2628.16|
2|12008|414|1998-01-31|8|37|1123|3863.12|
2|12008|414|1998-03-31|6|36|6985|24936.45|
2|12008|416|1998-01-31|8|37|1132|3894.08|
2|12008|417|1998-02-28|6|37|485|1668.4|
2|12008|417|1998-03-31|6|37|495|1767.15|
2|12008|420|1998-03-31|8|37|266|949.62|
2|12008|425|1998-03-31|8|36|680|2427.6|
2|12008|430|1998-01-31|6|37|475|1634|
2|12008|433|1998-01-31|8|37|168|577.92|
2|12008|433|1998-03-31|6|36|1048|3741.36|
2|12008|446|1998-02-28|6|37|947|3257.68|
2|12008|451|1998-02-28|8|37|263|904.72|
2|12008|454|1998-03-31|6|36|1082|3862.74|
2|12008|455|1998-03-31|8|36|3626|12944.82|
2|12008|456|1998-03-31|8|37|615|2195.55|
2|12008|458|1998-01-31|6|37|460|1582.4|
2|12008|463|1998-03-31|6|37|2418|8632.26|
2|12008|464|1998-02-28|8|37|1299|4468.56|
2|12008|464|1998-03-31|8|36|7795|27828.15|
2|12008|468|1998-03-31|6|37|182|649.74|
2|12008|470|1998-02-28|8|37|1513|5204.72|
2|12008|470|1998-03-31|8|37|1538|5490.66|
2|12008|472|1998-02-28|6|37|938|3226.72|
2|12008|474|1998-01-31|6|37|920|3164.8|
2|12008|477|1998-02-28|6|37|3084|10608.96|
2|12008|477|1998-02-28|8|37|1752|6026.88|
2|12008|477|1998-03-31|6|37|3114|11116.98|
2|12008|477|1998-03-31|8|37|1770|6318.9|
2|12008|481|1998-01-31|8|37|749|2576.56|
2|12008|483|1998-02-28|6|37|365|1255.6|
2|12008|487|1998-01-31|6|37|920|3164.8|
2|12008|491|1998-03-31|6|37|178|635.46|
2|12008|499|1998-01-31|6|37|358|1231.52|
2|12008|503|1998-02-28|8|37|894|3075.36|
2|12008|505|1998-01-31|6|37|2988|10278.72|
2|12008|505|1998-01-31|8|37|1698|5841.12|
2|12008|507|1998-03-31|6|37|1188|4241.16|
2|12008|523|1998-01-31|8|37|876|3013.44|
2|12008|527|1998-02-28|6|37|852|2930.88|
2|12008|527|1998-03-31|6|37|861|3073.77|
2|12008|540|1998-03-31|6|36|1928|6882.96|
2|12008|544|1998-03-31|6|36|2170|7746.9|
2|12008|545|1998-01-31|8|37|1482|5098.08|
2|12008|553|1998-02-28|8|37|1452|4994.88|
2|12008|553|1998-03-31|8|36|8702|31066.14|
2|12008|555|1998-01-31|6|37|825|2838|
2|12008|556|1998-01-31|8|37|255|877.2|
2|12008|556|1998-03-31|6|36|1402|5005.14|
2|12008|557|1998-03-31|6|37|467|1667.19|
2|12008|566|1998-03-31|6|36|61|217.77|
2|12008|568|1998-02-28|6|37|1113|3828.72|
2|12008|572|1998-03-31|8|37|104|371.28|
2|12008|573|1998-03-31|6|37|10|35.7|
2|12008|574|1998-01-31|8|37|171|588.24|
2|12008|574|1998-03-31|8|37|180|642.6|
2|12008|575|1998-03-31|8|37|394|1406.58|
2|12008|577|1998-01-31|6|37|76|261.44|
2|12008|577|1998-01-31|8|37|95|326.8|
2|12008|577|1998-03-31|6|37|81|289.17|
2|12008|577|1998-03-31|8|37|98|349.86|
2|12008|578|1998-03-31|6|37|394|1406.58|
2|12008|579|1998-01-31|6|37|61|209.84|
2|12008|579|1998-03-31|6|37|62|221.34|
2|12008|583|1998-01-31|6|37|1535|5280.4|
2|12008|583|1998-01-31|8|37|872|2999.68|
2|12008|583|1998-03-31|6|37|1602|5719.14|
2|12008|583|1998-03-31|8|37|917|3273.69|
2|12008|587|1998-02-28|6|37|445|1530.8|
2|12008|594|1998-02-28|8|37|190|653.6|
2|12008|599|1998-01-31|6|37|436|1499.84|
2|12008|608|1998-03-31|6|36|249|888.93|
2|12008|609|1998-03-31|6|37|42|149.94|
2|12008|623|1998-01-31|6|37|406|1396.64|
2|12008|623|1998-01-31|8|37|444|1527.36|
2|12008|623|1998-03-31|6|37|423|1510.11|
2|12008|623|1998-03-31|8|37|462|1649.34|
2|12008|624|1998-02-28|8|37|39|134.16|
2|12008|634|1998-03-31|8|36|401|1431.57|
2|12008|645|1998-02-28|8|37|46|158.24|
2|12008|660|1998-01-31|8|37|185|636.4|
2|12008|660|1998-03-31|8|36|1135|4051.95|
2|12008|669|1998-02-28|6|37|10|34.4|
2|12008|672|1998-03-31|8|37|53|189.21|
2|12008|684|1998-01-31|6|37|92|316.48|
2|12008|684|1998-01-31|8|37|114|392.16|
2|12008|684|1998-03-31|6|37|97|346.29|
2|12008|684|1998-03-31|8|37|118|421.26|
2|12008|692|1998-01-31|6|37|73|251.12|
2|12008|692|1998-03-31|6|37|74|264.18|
2|12008|709|1998-02-28|8|37|738|2538.72|
2|12008|723|1998-01-31|8|37|44|151.36|
2|12008|731|1998-01-31|8|37|723|2487.12|
2|12008|740|1998-03-31|8|37|193|689.01|
2|12008|742|1998-03-31|8|36|2098|7489.86|
2|12008|750|1998-01-31|6|37|1090|3749.6|
2|12008|750|1998-03-31|6|36|6681|23851.17|
2|12008|756|1998-02-28|6|37|42|144.48|
2|12008|758|1998-03-31|8|37|360|1285.2|
2|12008|803|1998-03-31|8|36|4350|15529.5|
2|12008|806|1998-02-28|8|37|184|632.96|
2|12008|807|1998-03-31|8|36|2838|10131.66|
2|12008|812|1998-03-31|8|37|714|2548.98|
2|12008|816|1998-03-31|6|37|1138|4062.66|
2|12008|831|1998-01-31|8|37|180|619.2|
2|12008|834|1998-01-31|6|37|41|141.04|
2|12008|834|1998-03-31|8|37|46|164.22|
2|12008|849|1998-02-28|8|37|108|371.52|
2|12008|862|1998-01-31|8|37|106|364.64|
2|12008|863|1998-02-28|6|37|78|268.32|
2|12008|863|1998-02-28|8|37|97|333.68|
2|12008|863|1998-03-31|6|36|470|1677.9|
2|12008|863|1998-03-31|8|36|581|2074.17|
2|12008|868|1998-03-31|8|36|559|1995.63|
2|12008|876|1998-03-31|6|36|1367|4880.19|
2|12008|878|1998-02-28|6|37|62|213.28|
2|12008|878|1998-03-31|6|36|368|1313.76|
2|12008|896|1998-02-28|8|37|348|1197.12|
2|12008|900|1998-02-28|8|37|475|1634|
2|12008|900|1998-03-31|8|37|481|1717.17|
2|12008|903|1998-03-31|8|36|1081|3859.17|
2|12008|905|1998-02-28|8|37|93|319.92|
2|12008|907|1998-01-31|8|37|91|313.04|
2|12008|913|1998-03-31|6|36|2672|9539.04|
2|12008|914|1998-01-31|8|37|341|1173.04|
2|12008|921|1998-02-28|8|37|163|560.72|
2|12008|924|1998-02-28|6|37|388|1334.72|
2|12008|931|1998-03-31|6|37|232|828.24|
2|12008|939|1998-01-31|6|37|380|1307.2|
2|12008|946|1998-03-31|8|36|272|971.04|
2|12008|957|1998-01-31|8|37|159|546.96|
2|12008|962|1998-01-31|6|37|10|34.4|
2|12008|966|1998-02-28|8|37|47|161.68|
2|12008|967|1998-03-31|6|36|1496|5340.72|
2|12008|974|1998-03-31|8|37|177|631.89|
2|12008|976|1998-01-31|6|37|121|416.24|
2|12008|976|1998-02-28|6|37|123|423.12|
2|12008|976|1998-03-31|6|36|736|2627.52|
2|12008|976|1998-03-31|6|37|123|439.11|
2|12008|979|1998-01-31|8|37|46|158.24|
2|12008|980|1998-02-28|8|37|406|1396.64|
2|12008|986|1998-02-28|6|37|228|784.32|
2|12008|987|1998-02-28|8|37|29|99.76|
2|12008|989|1998-03-31|6|36|1247|4451.79|
2|12008|996|1998-01-31|6|37|223|767.12|
2|12008|998|1998-02-28|6|37|250|860|
2|12008|998|1998-03-31|6|37|254|906.78|
2|12008|999|1998-03-31|8|36|548|1956.36|
2|12008|1001|1998-03-31|6|37|455|1624.35|
2|12008|1005|1998-01-31|6|37|243|835.92|
2|12008|1008|1998-01-31|8|37|398|1369.12|
2|12008|1021|1998-03-31|8|37|90|321.3|
2|12008|1032|1998-02-28|6|37|209|718.96|
2|12008|1032|1998-03-31|6|37|212|756.84|
2|12008|1034|1998-01-31|8|37|54|185.76|
2|12008|1042|1998-01-31|8|37|463|1592.72|
2|12008|1049|1998-02-28|6|37|1566|5387.04|
2|12008|1049|1998-02-28|8|37|890|3061.6|
2|12008|1049|1998-03-31|6|36|9404|33572.28|
2|12008|1049|1998-03-31|8|36|5359|19131.63|
2|12008|1053|1998-01-31|6|37|203|698.32|
2|12008|1055|1998-02-28|6|37|178|612.32|
2|12008|1055|1998-02-28|8|37|109|374.96|
2|12008|1055|1998-03-31|6|36|1245|4444.65|
2|12008|1055|1998-03-31|8|36|97|346.29|
2|12008|1067|1998-02-28|6|37|74|254.56|
2|12008|1067|1998-03-31|6|36|442|1577.94|
2|12008|1068|1998-03-31|6|36|2324|8296.68|
2|12008|1072|1998-03-31|8|36|959|3423.63|
2|12008|1076|1998-03-31|8|36|2396|8553.72|
2|12008|1077|1998-02-28|8|37|174|598.56|
2|12008|1077|1998-03-31|8|36|1049|3744.93|
2|12008|1078|1998-03-31|8|37|158|564.06|
2|12008|1085|1998-02-28|6|37|417|1434.48|
2|12008|1085|1998-02-28|8|37|456|1568.64|
2|12008|1085|1998-03-31|6|36|2493|8900.01|
2|12008|1085|1998-03-31|8|36|2724|9724.68|
2|12008|1087|1998-03-31|8|36|274|978.18|
2|12008|1100|1998-01-31|6|37|175|602|
2|12008|1100|1998-01-31|8|37|107|368.08|
2|12008|1100|1998-03-31|6|37|200|714|
2|12008|1100|1998-03-31|8|37|112|399.84|
2|12008|1107|1998-03-31|8|36|636|2270.52|
2|12008|1108|1998-03-31|8|37|45|160.65|
2|12008|1111|1998-02-28|6|37|93|319.92|
2|12008|1111|1998-02-28|8|37|116|399.04|
2|12008|1111|1998-03-31|6|36|564|2013.48|
2|12008|1111|1998-03-31|8|36|697|2488.29|
2|12010|10|1998-03-31|6|36|1577|22141.08|
2|12010|11|1998-02-28|8|37|495|6375.6|
2|12010|18|1998-03-31|6|36|1969|27644.76|
2|12010|20|1998-01-31|6|37|1035|13330.8|
2|12010|23|1998-02-28|8|37|1888|24317.44|
2|12010|26|1998-03-31|8|36|11325|159003|
2|12010|28|1998-03-31|8|37|1896|26619.84|
2|12010|34|1998-03-31|8|36|19122|268472.88|
2|12010|36|1998-03-31|6|37|420|5896.8|
2|12010|40|1998-03-31|6|36|19320|271252.8|
2|12010|42|1998-03-31|8|37|3244|45545.76|
2|12010|54|1998-03-31|6|36|4867|68332.68|
2|12010|61|1998-01-31|8|37|1828|23544.64|
2|12010|61|1998-03-31|6|36|6272|88058.88|
2|12010|62|1998-01-31|6|37|2736|35239.68|
2|12010|62|1998-01-31|8|37|1478|19036.64|
2|12010|62|1998-03-31|6|37|2851|40028.04|
2|12010|62|1998-03-31|8|37|1538|21593.52|
2|12010|65|1998-02-28|6|37|486|6259.68|
2|12010|66|1998-03-31|6|37|813|11414.52|
2|12010|73|1998-03-31|8|36|2250|31590|
2|12010|75|1998-03-31|8|36|2075|29133|
2|12010|86|1998-01-31|6|37|1682|21664.16|
2|12010|88|1998-03-31|8|37|510|7160.4|
2|12010|90|1998-01-31|6|37|130|1674.4|
2|12010|92|1998-03-31|6|36|33408|469048.32|
2|12010|92|1998-03-31|8|36|4893|68697.72|
2|12010|95|1998-03-31|8|36|3201|44942.04|
2|12010|105|1998-02-28|6|37|495|6375.6|
2|12010|106|1998-02-28|6|37|219|2820.72|
2|12010|107|1998-03-31|8|36|13887|194973.48|
2|12010|108|1998-03-31|6|36|5942|83425.68|
2|12010|109|1998-03-31|8|37|346|4857.84|
2|12010|114|1998-03-31|8|36|304|4268.16|
2|12010|117|1998-02-28|8|37|1902|24497.76|
2|12010|119|1998-01-31|6|37|472|6079.36|
2|12010|119|1998-03-31|8|36|2269|31856.76|
2|12010|121|1998-02-28|8|37|316|4070.08|
2|12010|128|1998-02-28|8|37|5537|71316.56|
2|12010|128|1998-03-31|6|37|3276|45995.04|
2|12010|129|1998-03-31|8|37|341|4787.64|
2|12010|130|1998-02-28|8|37|47|605.36|
2|12010|134|1998-02-28|6|37|110|1416.8|
2|12010|134|1998-02-28|8|37|142|1828.96|
2|12010|135|1998-03-31|6|36|2676|37571.04|
2|12010|137|1998-01-31|6|37|215|2769.2|
2|12010|137|1998-03-31|6|36|1314|18448.56|
2|12010|140|1998-03-31|6|37|223|3130.92|
2|12010|141|1998-03-31|6|37|1064|14938.56|
2|12010|145|1998-02-28|6|37|2992|38536.96|
2|12010|145|1998-03-31|6|37|3026|42485.04|
2|12010|146|1998-01-31|8|37|46|592.48|
2|12010|153|1998-02-28|6|37|45|579.6|
2|12010|154|1998-02-28|6|37|263|3387.44|
2|12010|154|1998-03-31|6|37|268|3762.72|
2|12010|155|1998-01-31|8|37|480|6182.4|
2|12010|155|1998-03-31|6|36|4956|69582.24|
2|12010|157|1998-03-31|6|36|572|8030.88|
2|12010|157|1998-03-31|8|36|6401|89870.04|
2|12010|158|1998-02-28|8|37|1263|16267.44|
2|12010|158|1998-03-31|8|37|1275|17901|
2|12010|163|1998-03-31|6|37|840|11793.6|
2|12010|164|1998-01-31|6|37|111|1429.68|
2|12010|164|1998-01-31|8|37|139|1790.32|
2|12010|166|1998-01-31|8|37|5366|69114.08|
2|12010|173|1998-03-31|8|37|317|4450.68|
2|12010|179|1998-01-31|8|37|1864|24008.32|
2|12010|179|1998-03-31|6|36|6294|88367.76|
2|12010|180|1998-01-31|8|37|310|3992.8|
2|12010|185|1998-02-28|6|37|1052|13549.76|
2|12010|186|1998-01-31|6|37|1020|13137.6|
2|12010|186|1998-03-31|8|36|11248|157921.92|
2|12010|187|1998-02-28|8|37|335|4314.8|
2|12010|191|1998-03-31|6|36|6767|95008.68|
2|12010|192|1998-02-28|8|37|291|3748.08|
2|12010|196|1998-03-31|6|37|455|6388.2|
2|12010|198|1998-01-31|6|37|44|566.72|
2|12010|198|1998-03-31|6|36|509|7146.36|
2|12010|199|1998-01-31|6|37|258|3323.04|
2|12010|201|1998-01-31|6|37|2897|37313.36|
2|12010|201|1998-03-31|6|36|17830|250333.2|
2|12010|203|1998-01-31|8|37|329|4237.52|
2|12010|203|1998-03-31|6|36|613|8606.52|
2|12010|207|1998-01-31|6|37|485|6246.8|
2|12010|207|1998-03-31|6|36|2971|41712.84|
2|12010|209|1998-01-31|8|37|204|2627.52|
2|12010|209|1998-02-28|8|37|210|2704.8|
2|12010|209|1998-03-31|8|36|1252|17578.08|
2|12010|209|1998-03-31|8|37|212|2976.48|
2|12010|213|1998-02-28|8|37|82|1056.16|
2|12010|216|1998-01-31|6|37|1181|15211.28|
2|12010|216|1998-01-31|8|37|406|5229.28|
2|12010|216|1998-02-28|6|37|1219|15700.72|
2|12010|216|1998-02-28|8|37|419|5396.72|
2|12010|216|1998-03-31|6|36|7263|101972.52|
2|12010|216|1998-03-31|6|37|1231|17283.24|
2|12010|216|1998-03-31|8|36|2488|34931.52|
2|12010|216|1998-03-31|8|37|419|5882.76|
2|12010|222|1998-01-31|8|37|285|3670.8|
2|12010|224|1998-02-28|6|37|96|1236.48|
2|12010|224|1998-02-28|8|37|1068|13755.84|
2|12010|224|1998-03-31|6|37|96|1347.84|
2|12010|224|1998-03-31|8|37|1086|15247.44|
2|12010|228|1998-02-28|6|37|68|875.84|
2|12010|228|1998-02-28|8|37|212|2730.56|
2|12010|236|1998-02-28|6|37|831|10703.28|
2|12010|237|1998-03-31|6|36|5352|75142.08|
2|12010|242|1998-02-28|8|37|188|2421.44|
2|12010|242|1998-03-31|6|37|1144|16061.76|
2|12010|246|1998-02-28|6|37|990|12751.2|
2|12010|246|1998-03-31|6|37|1011|14194.44|
2|12010|247|1998-01-31|8|37|80|1030.4|
2|12010|247|1998-02-28|6|37|308|3967.04|
2|12010|247|1998-03-31|6|36|2704|37964.16|
2|12010|250|1998-03-31|8|36|520|7300.8|
2|12010|251|1998-02-28|6|37|415|5345.2|
2|12010|258|1998-03-31|8|37|2358|33106.32|
2|12010|259|1998-02-28|8|37|2316|29830.08|
2|12010|261|1998-03-31|8|37|1908|26788.32|
2|12010|262|1998-02-28|8|37|3210|41344.8|
2|12010|264|1998-03-31|6|36|2707|38006.28|
2|12010|264|1998-03-31|8|36|452|6346.08|
2|12010|265|1998-03-31|8|37|47|659.88|
2|12010|267|1998-01-31|6|37|66|850.08|
2|12010|267|1998-01-31|8|37|207|2666.16|
2|12010|269|1998-03-31|8|37|385|5405.4|
2|12010|270|1998-01-31|8|37|3108|40031.04|
2|12010|270|1998-03-31|6|36|10662|149694.48|
2|12010|274|1998-03-31|6|36|10488|147251.52|
2|12010|276|1998-02-28|6|37|135|1738.8|
2|12010|276|1998-02-28|8|37|423|5448.24|
2|12010|280|1998-02-28|8|37|381|4907.28|
2|12010|283|1998-01-31|8|37|184|2369.92|
2|12010|284|1998-01-31|8|37|369|4752.72|
2|12010|288|1998-02-28|6|37|1131|14567.28|
2|12010|290|1998-02-28|8|37|314|4044.32|
2|12010|297|1998-02-28|8|37|505|6504.4|
2|12010|303|1998-01-31|6|37|1109|14283.92|
2|12010|308|1998-03-31|6|36|198|2779.92|
2|12010|308|1998-03-31|8|36|151|2120.04|
2|12010|310|1998-01-31|6|37|298|3838.24|
2|12010|310|1998-03-31|6|37|312|4380.48|
2|12010|313|1998-01-31|8|37|490|6311.2|
2|12010|314|1998-02-28|6|37|405|5216.4|
2|12010|314|1998-02-28|8|37|226|2910.88|
2|12010|314|1998-03-31|6|37|414|5812.56|
2|12010|314|1998-03-31|8|37|231|3243.24|
2|12010|316|1998-03-31|6|36|650|9126|
2|12010|320|1998-02-28|6|37|328|4224.64|
2|12010|323|1998-03-31|8|36|1799|25257.96|
2|12010|324|1998-01-31|6|37|132|1700.16|
2|12010|324|1998-01-31|8|37|415|5345.2|
2|12010|329|1998-03-31|8|36|1503|21102.12|
2|12010|330|1998-03-31|6|37|1056|14826.24|
2|12010|335|1998-02-28|6|37|1760|22668.8|
2|12010|335|1998-03-31|6|37|1780|24991.2|
2|12010|339|1998-03-31|8|37|305|4282.2|
2|12010|341|1998-03-31|8|36|1130|15865.2|
2|12010|346|1998-03-31|8|37|194|2723.76|
2|12010|350|1998-01-31|8|37|304|3915.52|
2|12010|350|1998-03-31|6|36|322|4520.88|
2|12010|351|1998-03-31|6|36|259|3636.36|
2|12010|351|1998-03-31|8|36|724|10164.96|
2|12010|357|1998-03-31|6|37|113|1586.52|
2|12010|357|1998-03-31|8|37|142|1993.68|
2|12010|359|1998-01-31|8|37|2270|29237.6|
2|12010|359|1998-03-31|6|36|10269|144176.76|
2|12010|362|1998-02-28|6|37|3240|41731.2|
2|12010|363|1998-03-31|6|36|811|11386.44|
2|12010|363|1998-03-31|8|36|2521|35394.84|
2|12010|366|1998-03-31|6|36|2436|34201.44|
2|12010|366|1998-03-31|8|36|4524|63516.96|
2|12010|368|1998-01-31|6|37|321|4134.48|
2|12010|369|1998-03-31|8|36|1729|24275.16|
2|12010|374|1998-03-31|6|37|138|1937.52|
2|12010|374|1998-03-31|8|37|423|5938.92|
2|12010|376|1998-03-31|8|37|288|4043.52|
2|12010|377|1998-03-31|8|37|543|7623.72|
2|12010|378|1998-02-28|8|37|534|6877.92|
2|12010|379|1998-02-28|6|37|449|5783.12|
2|12010|380|1998-03-31|6|37|1809|25398.36|
2|12010|383|1998-02-28|8|37|537|6916.56|
2|12010|386|1998-03-31|8|36|1883|26437.32|
2|12010|389|1998-03-31|6|37|491|6893.64|
2|12010|391|1998-01-31|8|37|523|6736.24|
2|12010|391|1998-03-31|6|36|286|4015.44|
2|12010|392|1998-01-31|6|37|397|5113.36|
2|12010|392|1998-01-31|8|37|222|2859.36|
2|12010|394|1998-02-28|8|37|252|3245.76|
2|12010|394|1998-03-31|8|37|254|3566.16|
2|12010|397|1998-03-31|8|37|316|4436.64|
2|12010|399|1998-03-31|6|37|506|7104.24|
2|12010|400|1998-01-31|6|37|3144|40494.72|
2|12010|401|1998-01-31|6|37|435|5602.8|
2|12010|406|1998-02-28|8|37|349|4495.12|
2|12010|407|1998-01-31|8|37|1225|15778|
2|12010|407|1998-03-31|8|36|7525|105651|
2|12010|409|1998-01-31|6|37|473|6092.24|
2|12010|409|1998-01-31|8|37|163|2099.44|
2|12010|409|1998-02-28|6|37|488|6285.44|
2|12010|409|1998-02-28|8|37|168|2163.84|
2|12010|409|1998-03-31|6|36|2905|40786.2|
2|12010|409|1998-03-31|6|37|493|6921.72|
2|12010|409|1998-03-31|8|36|995|13969.8|
2|12010|409|1998-03-31|8|37|168|2358.72|
2|12010|414|1998-03-31|6|37|1737|24387.48|
2|12010|416|1998-01-31|6|37|1704|21947.52|
2|12010|417|1998-02-28|6|37|453|5834.64|
2|12010|417|1998-02-28|8|37|75|966|
2|12010|417|1998-03-31|6|37|458|6430.32|
2|12010|417|1998-03-31|8|37|78|1095.12|
2|12010|420|1998-01-31|6|37|402|5177.76|
2|12010|421|1998-02-28|8|37|302|3889.76|
2|12010|423|1998-01-31|8|37|526|6774.88|
2|12010|425|1998-03-31|6|36|467|6556.68|
2|12010|429|1998-01-31|6|37|807|10394.16|
2|12010|429|1998-03-31|8|36|2952|41446.08|
2|12010|430|1998-01-31|6|37|443|5705.84|
2|12010|430|1998-01-31|8|37|74|953.12|
2|12010|433|1998-03-31|6|37|135|1895.4|
2|12010|440|1998-03-31|6|36|1947|27335.88|
2|12010|444|1998-03-31|8|36|32999|463305.96|
2|12010|446|1998-03-31|8|37|5597|78581.88|
2|12010|451|1998-03-31|8|36|489|6865.56|
2|12010|452|1998-02-28|6|37|819|10548.72|
2|12010|454|1998-03-31|6|36|405|5686.2|
2|12010|454|1998-03-31|8|36|1261|17704.44|
2|12010|457|1998-01-31|6|37|94|1210.72|
2|12010|457|1998-01-31|8|37|1047|13485.36|
2|12010|458|1998-03-31|8|36|1499|21045.96|
2|12010|462|1998-03-31|6|37|325|4563|
2|12010|463|1998-02-28|6|37|1056|13601.28|
2|12010|467|1998-03-31|6|37|48|673.92|
2|12010|468|1998-03-31|6|37|69|968.76|
2|12010|468|1998-03-31|8|37|212|2976.48|
2|12010|469|1998-03-31|8|37|254|3566.16|
